lambda,offset,r,oos
0.0,48,0.09999999999999999,0.007599408066361407
0.0,48,0.11,0.00777270170693406
0.0,48,0.12,0.00789869220450309
0.0,48,0.13,0.008104295778921836
0.0,48,0.14,0.008271839184583385
0.0,49,0.01,0.008373740522201991
0.0,49,0.02,0.00837412579653311
0.0,49,0.03,0.008377180270040512
0.0,49,0.04,0.008402957951305145
0.0,49,0.05,0.008414324609109302
0.0,49,0.060000000000000005,0.008429571605212807
0.0,49,0.06999999999999999,0.008424629874341012
0.0,49,0.08,0.008429765208753996
0.0,49,0.09,0.008508166869354185
0.0,49,0.09999999999999999,0.008527463856322512
0.0,49,0.11,0.008552082449969991
0.0,49,0.12,0.00859131682312795
0.0,49,0.13,0.008637185671273046
0.0,49,0.14,0.008664371376084504
0.0,50,0.01,0.0063307181626947335
0.0,50,0.02,0.006568217800286959
0.0,50,0.03,0.006771638040989644
0.0,50,0.04,0.006967502561389778
0.0,50,0.05,0.007172643174709245
0.0,50,0.060000000000000005,0.007389363341252937
0.0,50,0.06999999999999999,0.007591632490611881
0.0,50,0.08,0.007785773376947332
0.0,50,0.09,0.008004259274568258
0.0,50,0.09999999999999999,0.008221453653204785
0.0,50,0.11,0.008418703373335234
0.0,50,0.12,0.008612141381561507
0.0,50,0.13,0.008822804376429913
0.0,50,0.14,0.009017419725810685
0.0,51,0.01,-0.012166269477255432
0.0,51,0.02,-0.012279389831957706
0.0,51,0.03,-0.0124307494538465
0.0,51,0.04,-0.01254214148749261
0.0,51,0.05,-0.012682213911694069
0.0,51,0.060000000000000005,-0.012763603475252313
0.0,51,0.06999999999999999,-0.01286587923232123
0.0,51,0.08,-0.013017982211632372
0.0,51,0.09,-0.013131315122413525
0.0,51,0.09999999999999999,-0.013244590001911302
0.0,51,0.11,-0.013346218677282555
0.0,51,0.12,-0.013448753266449781
0.0,51,0.13,-0.01357619388666953
0.0,51,0.14,-0.013671914793495558
0.0,52,0.01,0.017614609541390148
0.0,52,0.02,0.017892136301884146
0.0,52,0.03,0.018147443628609924
0.0,52,0.04,0.018350289691940094
0.0,52,0.05,0.018650413051602754
0.0,52,0.060000000000000005,0.018894209662231057
0.0,52,0.06999999999999999,0.01909872005722337
0.0,52,0.08,0.019428939165374602
0.0,52,0.09,0.0197081795715785
0.0,52,0.09999999999999999,0.020016093027485575
0.0,52,0.11,0.020255212405364098
0.0,52,0.12,0.020466448249003944
0.0,52,0.13,0.020722140468007133
0.0,52,0.14,0.02091632758409699
0.0,53,0.01,0.017614609541390148
0.0,53,0.02,0.017892136301884146
0.0,53,0.03,0.01815510098535681
0.0,53,0.04,0.018350289691940094
0.0,53,0.05,0.018650413051602754
0.0,53,0.060000000000000005,0.018894209662231057
0.0,53,0.06999999999999999,0.01920918251990966
0.0,53,0.08,0.019488733756292592
0.0,53,0.09,0.01973256375037578
0.0,53,0.09999999999999999,0.020016093027485575
0.0,53,0.11,0.020255212405364098
0.0,53,0.12,0.0205028624838458
0.0,53,0.13,0.020753868885897496
0.0,53,0.14,0.02091632758409699
0.0,54,0.01,0.017578391851596587
0.0,54,0.02,0.017834104154620587
0.0,54,0.03,0.01815510098535681
0.0,54,0.04,0.018411833841921892
0.0,54,0.05,0.018650413051602754
0.0,54,0.060000000000000005,0.018894209662231057
0.0,54,0.06999999999999999,0.01909872005722337
0.0,54,0.08,0.019428939165374602
0.0,54,0.09,0.0197081795715785
0.0,54,0.09999999999999999,0.01996529935066007
0.0,54,0.11,0.020192318198310764
0.0,54,0.12,0.020466448249003944
0.0,54,0.13,0.020722140468007133
0.0,54,0.14,0.02091632758409699
0.0,55,0.01,0.016305699640664514
0.0,55,0.02,0.016516639617859347
0.0,55,0.03,0.01682426103269687
0.0,55,0.04,0.01712332383013121
0.0,55,0.05,0.0174319046126516
0.0,55,0.060000000000000005,0.017713604035255796
0.0,55,0.06999999999999999,0.017973440834501676
0.0,55,0.08,0.018281308818181862
0.0,55,0.09,0.01855502607610249
0.0,55,0.09999999999999999,0.018848172692028792
0.0,55,0.11,0.014047074753040846
0.0,55,0.12,0.019357780936436798
0.0,55,0.13,0.019646001124844756
0.0,55,0.14,0.019864759007355244
0.0,56,0.01,-0.006413613385286683
0.0,56,0.02,-0.006367611171556601
0.0,56,0.03,-0.006297580891254209
0.0,56,0.04,-0.006237334515704539
0.0,56,0.05,-0.006213812899988444
0.0,56,0.060000000000000005,-0.0061794300923032185
0.0,56,0.06999999999999999,-0.006131201599109671
0.0,56,0.08,-0.00607221237641882
0.0,56,0.09,-0.006024096481704428
0.0,56,0.09999999999999999,-0.005932561481627687
0.0,56,0.11,-0.005900609339314869
0.0,56,0.12,-0.005829615281499165
0.0,56,0.13,-0.005815447463826337
0.0,56,0.14,-0.005782219595168718
0.0,57,0.01,0.00406542318590423
0.0,57,0.02,0.004134730707580494
0.0,57,0.03,0.004279624501073179
0.0,57,0.04,0.004367590993375534
0.0,57,0.05,0.004469419199037456
0.0,57,0.060000000000000005,0.00457603765016714
0.0,57,0.06999999999999999,0.004659411851021141
0.0,57,0.08,0.004773992610185084
0.0,57,0.09,0.00485467600112015
0.0,57,0.09999999999999999,0.004903077195730172
0.0,57,0.11,0.005072119553427089
0.0,57,0.12,0.005165148586541247
0.0,57,0.13,0.00525655159643088
0.0,57,0.14,0.005344755888692798
0.0,58,0.01,-0.00962158420570335
0.0,58,0.02,-0.00955554090769401
0.0,58,0.03,-0.009764357327291948
0.0,58,0.04,-0.009899855869723952
0.0,58,0.05,-0.009928505373293935
0.0,58,0.060000000000000005,-0.00999817381841165
0.0,58,0.06999999999999999,-0.010134164408696598
0.0,58,0.08,-0.010218188318444472
0.0,58,0.09,-0.010260665525113465
0.0,58,0.09999999999999999,-0.010378371840905766
0.0,58,0.11,-0.01041951658773138
0.0,58,0.12,-0.010537152061129757
0.0,58,0.13,-0.010551889246498818
0.0,58,0.14,-0.01060488085069081
0.0,59,0.01,-0.007381743045558099
0.0,59,0.02,-0.007310343204642892
0.0,59,0.03,-0.007141079609497433
0.0,59,0.04,-0.006968330976030949
0.0,59,0.05,-0.006874900983604593
0.0,59,0.060000000000000005,-0.006652491035882606
0.0,59,0.06999999999999999,-0.006587611337170523
0.0,59,0.08,-0.006441679679987336
0.0,59,0.09,-0.006238601933644068
0.0,59,0.09999999999999999,-0.006283707172209824
0.0,59,0.11,-0.006138864911982124
0.0,59,0.12,-0.005998551261290426
0.0,59,0.13,-0.005925267918425288
0.0,59,0.14,-0.00574416454279418
0.0,60,0.01,-0.007381743045558099
0.0,60,0.02,-0.007310343204642892
0.0,60,0.03,-0.007141079609497433
0.0,60,0.04,-0.006968330976030949
0.0,60,0.05,-0.00664667340833026
0.0,60,0.060000000000000005,-0.006687044276717393
0.0,60,0.06999999999999999,-0.006587155813993267
0.0,60,0.08,-0.006464318445178759
0.0,60,0.09,-0.00635818549636836
0.0,60,0.09999999999999999,-0.006283707172209824
0.0,60,0.11,-0.006138864911982124
0.0,60,0.12,-0.005998551261290426
0.0,60,0.13,-0.005925267918425288
0.0,60,0.14,-0.005657948902154191
0.0,61,0.01,-0.007381743045558099
0.0,61,0.02,-0.007265467630413136
0.0,61,0.03,-0.007101418819841098
0.0,61,0.04,-0.006968330976030949
0.0,61,0.05,-0.00664667340833026
0.0,61,0.060000000000000005,-0.006652491035882606
0.0,61,0.06999999999999999,-0.006587155813993267
0.0,61,0.08,-0.006464318445178759
0.0,61,0.09,-0.00635818549636836
0.0,61,0.09999999999999999,-0.0062279619104484985
0.0,61,0.11,-0.005982952892240959
0.0,61,0.12,-0.005703880734964785
0.0,61,0.13,-0.005676296102399961
0.0,61,0.14,-0.00574416454279418
0.0,62,0.01,-0.0012453316920082239
0.0,62,0.02,-0.0013114309440146518
0.0,62,0.03,-0.0013970619619751588
0.0,62,0.04,-0.0014855161196399872
0.0,62,0.05,-0.0015709175800912582
0.0,62,0.060000000000000005,-0.0016651018641383642
0.0,62,0.06999999999999999,-0.0017645651472939314
0.0,62,0.08,-0.0019058439247218674
0.0,62,0.09,-0.001958916871460035
0.0,62,0.09999999999999999,-0.002062974175786617
0.0,62,0.11,-0.002148130334745798
0.0,62,0.12,-0.002240152227606528
0.0,62,0.13,-0.002332099046774905
0.0,62,0.14,-0.0024979504314852153
0.0,63,0.01,0.019615059290029973
0.0,63,0.02,0.019582972917439854
0.0,63,0.03,0.01967835807037612
0.0,63,0.04,0.01965768686345049
0.0,63,0.05,0.01968675245737052
0.0,63,0.060000000000000005,0.019704070782870124
0.0,63,0.06999999999999999,0.01978935700791541
0.0,63,0.08,0.019754613018643827
0.0,63,0.09,0.01976124905034976
0.0,63,0.09999999999999999,0.019802625283110647
0.0,63,0.11,0.01980370990738412
0.0,63,0.12,0.01986225171548432
0.0,63,0.13,0.019859149933264056
0.0,63,0.14,0.019882400719653026
0.0,64,0.01,-0.003267048527887953
0.0,64,0.02,-0.003343923703456316
0.0,64,0.03,-0.003461864470338186
0.0,64,0.04,-0.0035632619773485717
0.0,64,0.05,-0.00363816020433817
0.0,64,0.060000000000000005,-0.0037493048636860976
0.0,64,0.06999999999999999,-0.003849058075173192
0.0,64,0.08,-0.003935557305452581
0.0,64,0.09,-0.004008799943764154
0.0,64,0.09999999999999999,-0.004094667212874511
0.0,64,0.11,-0.004190099225346253
0.0,64,0.12,-0.004290853978758729
0.0,64,0.13,-0.004354230769340994
0.0,64,0.14,-0.00446779384291749
0.0,65,0.01,-0.01717764197382511
0.0,65,0.02,-0.017311808583119138
0.0,65,0.03,-0.017293174715453732
0.0,65,0.04,-0.017406134188727877
0.0,65,0.05,-0.017508591923896102
0.0,65,0.060000000000000005,-0.017564575961583333
0.0,65,0.06999999999999999,-0.017570949785808428
0.0,65,0.08,-0.01771111448972447
0.0,65,0.09,-0.01776612963289287
0.0,65,0.09999999999999999,-0.017772293495523027
0.0,65,0.11,-0.014909765837032733
0.0,65,0.12,-0.018052649148958246
0.0,65,0.13,-0.018138375351763363
0.0,65,0.14,-0.018218739935624666
0.0,66,0.01,-0.015682842443874318
0.0,66,0.02,-0.015669200153954885
0.0,66,0.03,-0.015667743207345926
0.0,66,0.04,-0.015634032525272984
0.0,66,0.05,-0.01562690925045573
0.0,66,0.060000000000000005,-0.015606803554805676
0.0,66,0.06999999999999999,-0.015587392237726783
0.0,66,0.08,-0.015576037891467765
0.0,66,0.09,-0.015566660544066349
0.0,66,0.09999999999999999,-0.015553514144913426
0.0,66,0.11,-0.015520687961127813
0.0,66,0.12,-0.015552742864504247
0.0,66,0.13,-0.015513036759299395
0.0,66,0.14,-0.015489442158732379
0.0,67,0.01,-0.015682842443874318
0.0,67,0.02,-0.015669200153954885
0.0,67,0.03,-0.015667743207345926
0.0,67,0.04,-0.015634032525272984
0.0,67,0.05,-0.01562690925045573
0.0,67,0.060000000000000005,-0.015599853635554639
0.0,67,0.06999999999999999,-0.015587392237726783
0.0,67,0.08,-0.015576037891467765
0.0,67,0.09,-0.015566660544066349
0.0,67,0.09999999999999999,-0.015548360278010072
0.0,67,0.11,-0.015541151070528076
0.0,67,0.12,-0.015538326662651375
0.0,67,0.13,-0.015513036759299395
0.0,67,0.14,-0.015485535549631519
0.0,68,0.01,-0.015681845657319553
0.0,68,0.02,-0.01568961453036204
0.0,68,0.03,-0.015667743207345926
0.0,68,0.04,-0.015634032525272984
0.0,68,0.05,-0.01562690925045573
0.0,68,0.060000000000000005,-0.015599853635554639
0.0,68,0.06999999999999999,-0.015587392237726783
0.0,68,0.08,-0.015576037891467765
0.0,68,0.09,-0.015566660544066349
0.0,68,0.09999999999999999,-0.015548360278010072
0.0,68,0.11,-0.015541151070528076
0.0,68,0.12,-0.015552742864504247
0.0,68,0.13,-0.015504625229513139
0.0,68,0.14,-0.015489442158732379
0.0,69,0.01,0.0036559993273515426
0.0,69,0.02,0.0036726252114973666
0.0,69,0.03,0.0037473975001293637
0.0,69,0.04,0.0038227782976399793
0.0,69,0.05,0.003897308425344206
0.0,69,0.060000000000000005,0.003966258269371378
0.0,69,0.06999999999999999,0.004034387848104551
0.0,69,0.08,0.004079861346153654
0.0,69,0.09,0.00412742744952497
0.0,69,0.09999999999999999,0.004195699982681567
0.0,69,0.11,0.0042397981587834295
0.0,69,0.12,0.0059533929688953095
0.0,69,0.13,0.004322586378837902
0.0,69,0.14,0.0043739999489040855
0.0,70,0.01,-0.012005037377269318
0.0,70,0.02,-0.012094915950710217
0.0,70,0.03,-0.012138511775453113
0.0,70,0.04,-0.012260951969920279
0.0,70,0.05,-0.012139698662535855
0.0,70,0.060000000000000005,-0.012396717318957074
0.0,70,0.06999999999999999,-0.012392331849933748
0.0,70,0.08,-0.012530755696583346
0.0,70,0.09,-0.012643502414311919
0.0,70,0.09999999999999999,-0.012517936794926791
0.0,70,0.11,-0.012804350298940451
0.0,70,0.12,-0.012914265564527447
0.0,70,0.13,-0.012838216259638048
0.0,70,0.14,-0.013063458144396054
0.0,71,0.01,-0.007132280693822533
0.0,71,0.02,-0.00713561365309183
0.0,71,0.03,-0.007069510810819591
0.0,71,0.04,-0.007157422283315653
0.0,71,0.05,-0.007040333214953135
0.0,71,0.060000000000000005,-0.0071098973331965385
0.0,71,0.06999999999999999,-0.007091330365327784
0.0,71,0.08,-0.007069808726836088
0.0,71,0.09,-0.006929533040020131
0.0,71,0.09999999999999999,-0.00703024863582166
0.0,71,0.11,-0.007016532077148377
0.0,71,0.12,-0.007005193665792247
0.0,71,0.13,-0.006873451342512254
0.0,71,0.14,-0.006991145867926806
0.0,72,0.01,0.0026135726780170667
0.0,72,0.02,0.002641281292033145
0.0,72,0.03,0.0026269847116559167
0.0,72,0.04,0.0026371644731992164
0.0,72,0.05,0.0028133636112908176
0.0,72,0.060000000000000005,0.0028970255077662623
0.0,72,0.06999999999999999,0.002690785902335669
0.0,72,0.08,0.003057720602866797
0.0,72,0.09,0.002729626677009651
0.0,72,0.09999999999999999,0.00279391069854934
0.0,72,0.11,0.0028000652384944343
0.0,72,0.12,0.0028298018348217545
0.0,72,0.13,0.0028472873288807148
0.0,72,0.14,0.0028662301214913144
0.0,73,0.01,-0.0023530389036149953
0.0,73,0.02,-0.002211058898387957
0.0,73,0.03,-0.0021766025453314256
0.0,73,0.04,-0.0020945753453163385
0.0,73,0.05,-0.0020206577045278175
0.0,73,0.060000000000000005,-0.0019510599006223968
0.0,73,0.06999999999999999,-0.0018126081538774581
0.0,73,0.08,-0.0017528668917653524
0.0,73,0.09,-0.0017107895698296842
0.0,73,0.09999999999999999,-0.0016326123856110477
0.0,73,0.11,-0.0015489329847393745
0.0,73,0.12,-0.0014785658002838666
0.0,73,0.13,-0.001396976851231141
0.0,73,0.14,-0.0013314579028026892
0.0,74,0.01,-0.0023530389036149953
0.0,74,0.02,-0.002211058898387957
0.0,74,0.03,-0.0021766025453314256
0.0,74,0.04,-0.00211372855781537
0.0,74,0.05,-0.0019750836486367353
0.0,74,0.060000000000000005,-0.001960110348436842
0.0,74,0.06999999999999999,-0.0018126081538774581
0.0,74,0.08,-0.001778956432775757
0.0,74,0.09,-0.0017107895698296842
0.0,74,0.09999999999999999,-0.001644051266978109
0.0,74,0.11,-0.0015489329847393745
0.0,74,0.12,-0.0014785658002838666
0.0,74,0.13,-0.001396976851231141
0.0,74,0.14,-0.0012907852444531032
0.0,75,0.01,-0.0023530389036149953
0.0,75,0.02,-0.0022461879591048678
0.0,75,0.03,-0.0021890815979771416
0.0,75,0.04,-0.00211372855781537
0.0,75,0.05,-0.0019750836486367353
0.0,75,0.060000000000000005,-0.0019510599006223968
0.0,75,0.06999999999999999,-0.0018126081538774581
0.0,75,0.08,-0.001778956432775757
0.0,75,0.09,-0.0017107895698296842
0.0,75,0.09999999999999999,-0.0016326123856110477
0.0,75,0.11,-0.001553752201738014
0.0,75,0.12,-0.0014807712927868305
0.0,75,0.13,-0.001396976851231141
0.0,75,0.14,-0.0013314579028026892
0.0,76,0.01,-0.008828792290194119
0.0,76,0.02,-0.008529708450852984
0.0,76,0.03,-0.008282507660815482
0.0,76,0.04,-0.008102307896686091
0.0,76,0.05,-0.007795917043256566
0.0,76,0.060000000000000005,-0.0076499666381465905
0.0,76,0.06999999999999999,-0.007357482323417399
0.0,76,0.08,-0.007104808348208447
0.0,76,0.09,-0.00708083465502645
0.0,76,0.09999999999999999,-0.00664590922064255
0.0,76,0.11,-0.006489331668486701
0.0,76,0.12,-0.006221758561924848
0.0,76,0.13,-0.006305866823289011
0.0,76,0.14,-0.00578542506572529
0.0,77,0.01,0.00932679720636845
0.0,77,0.02,0.009351039694721699
0.0,77,0.03,0.00939255466927283
0.0,77,0.04,0.009412009005985114
0.0,77,0.05,0.009432238172896238
0.0,77,0.060000000000000005,0.009465259052192348
0.0,77,0.06999999999999999,0.009501070602064503
0.0,77,0.08,0.009485191515468673
0.0,77,0.09,0.009561148769665425
0.0,77,0.09999999999999999,0.009586543382908957
0.0,77,0.11,0.009611600206420096
0.0,77,0.12,0.009637888076107874
0.0,77,0.13,0.00966600436112563
0.0,77,0.14,0.009703408432565291
0.0,78,0.01,0.0006063319050393871
0.0,78,0.02,0.0005651902072644609
0.0,78,0.03,0.0005223041003515009
0.0,78,0.04,0.00047981080143134035
0.0,78,0.05,0.00043072783715062193
0.0,78,0.060000000000000005,0.0003965176172884225
0.0,78,0.06999999999999999,0.0003690558359063494
0.0,78,0.08,0.0003386935898194339
0.0,78,0.09,0.00031217874875933554
0.0,78,0.09999999999999999,0.0002572054005952184
0.0,78,0.11,0.0002480248242306103
0.0,78,0.12,0.00021113426718469275
0.0,78,0.13,0.00018485208976251957
0.0,78,0.14,0.00015694674259836977
0.0,79,0.01,-0.008713954515776778
0.0,79,0.02,-0.00858941202428144
0.0,79,0.03,-0.00882903537270867
0.0,79,0.04,-0.00889935871477384
0.0,79,0.05,-0.008893412729393051
0.0,79,0.060000000000000005,-0.009020028426317337
0.0,79,0.06999999999999999,-0.0089614280805638
0.0,79,0.08,-0.009149423107844288
0.0,79,0.09,-0.009205873215752423
0.0,79,0.09999999999999999,-0.00926773528309458
0.0,79,0.11,-0.00934063511314493
0.0,79,0.12,-0.009173231034116977
0.0,79,0.13,-0.009456083151001726
0.0,79,0.14,-0.009300055252267458
0.0,80,0.01,-0.012225295997666039
0.0,80,0.02,-0.012265686171495071
0.0,80,0.03,-0.012301269434819281
0.0,80,0.04,-0.01234010158511753
0.0,80,0.05,-0.012354101432689564
0.0,80,0.060000000000000005,-0.012388387872299974
0.0,80,0.06999999999999999,-0.012418405025474064
0.0,80,0.08,-0.012434616495646488
0.0,80,0.09,-0.01245325155489232
0.0,80,0.09999999999999999,-0.012473701349154837
0.0,80,0.11,-0.012487359510588589
0.0,80,0.12,-0.01252721254776987
0.0,80,0.13,-0.0125508438588294
0.0,80,0.14,-0.012600144924872467
0.0,81,0.01,-0.012227779526129917
0.0,81,0.02,-0.012265686171495071
0.0,81,0.03,-0.012301269434819281
0.0,81,0.04,-0.012348105619417299
0.0,81,0.05,-0.012354101432689564
0.0,81,0.060000000000000005,-0.012388387872299974
0.0,81,0.06999999999999999,-0.012426845600354671
0.0,81,0.08,-0.01243912145585457
0.0,81,0.09,-0.012469078716396818
0.0,81,0.09999999999999999,-0.012473701349154837
0.0,81,0.11,-0.012487359510588589
0.0,81,0.12,-0.01252721254776987
0.0,81,0.13,-0.0125508438588294
0.0,81,0.14,-0.012600144924872467
0.0,82,0.01,-0.012227779526129917
0.0,82,0.02,-0.012265686171495071
0.0,82,0.03,-0.012301269434819281
0.0,82,0.04,-0.01234010158511753
0.0,82,0.05,-0.012354101432689564
0.0,82,0.060000000000000005,-0.012388387872299974
0.0,82,0.06999999999999999,-0.012426845600354671
0.0,82,0.08,-0.01243912145585457
0.0,82,0.09,-0.012469078716396818
0.0,82,0.09999999999999999,-0.012473701349154837
0.0,82,0.11,-0.012485604601206927
0.0,82,0.12,-0.012515967772490495
0.0,82,0.13,-0.012564313906780237
0.0,82,0.14,-0.012600144924872467
0.0,83,0.01,-0.0022060934286963884
0.0,83,0.02,-0.001837856744920618
0.0,83,0.03,-0.0016938153609670006
0.0,83,0.04,-0.0014392056720646997
0.0,83,0.05,-0.0012430605538805975
0.0,83,0.060000000000000005,-0.0009948043320310942
0.0,83,0.06999999999999999,-0.0007198104445253101
0.0,83,0.08,-0.0005048201946019333
0.0,83,0.09,-0.0002814947385308388
0.0,83,0.09999999999999999,7.678896834975774e-05
0.0,83,0.11,0.00026510221137855563
0.0,83,0.12,0.0004812844440406735
0.0,83,0.13,0.0007199309420112155
0.0,83,0.14,0.0009823230283772212
0.0,84,0.01,-0.00276166715490281
0.0,84,0.02,-0.002836285937322625
0.0,84,0.03,-0.0028799204374538607
0.0,84,0.04,-0.0029280010488882064
0.0,84,0.05,-0.0029460199612480332
0.0,84,0.060000000000000005,-0.0029865044857079713
0.0,84,0.06999999999999999,-0.0030389300473716648
0.0,84,0.08,-0.003091053608121866
0.0,84,0.09,-0.0031357206406399368
0.0,84,0.09999999999999999,-0.0031683734145115878
0.0,84,0.11,-0.003213507352186193
0.0,84,0.12,-0.003254612585103735
0.0,84,0.13,-0.003362667111312669
0.0,84,0.14,-0.0033504386324663543
0.0,85,0.01,-0.0028193306152346836
0.0,85,0.02,-0.0028077112738846026
0.0,85,0.03,-0.002933929705734482
0.0,85,0.04,-0.002957309314607677
0.0,85,0.05,-0.0029613792805889966
0.0,85,0.060000000000000005,-0.0031284606955930823
0.0,85,0.06999999999999999,-0.0031691008355184533
0.0,85,0.08,-0.003212031243192412
0.0,85,0.09,-0.003233613857167926
0.0,85,0.09999999999999999,-0.0032752343299395845
0.0,85,0.11,-0.0033155652305902404
0.0,85,0.12,-0.003338486969399798
0.0,85,0.13,-0.0033872833964319676
0.0,85,0.14,-0.0032406225384888645
0.0,86,0.01,-0.003848084274374511
0.0,86,0.02,-0.004093769392166658
0.0,86,0.03,-0.0043291226976909505
0.0,86,0.04,-0.0046122541674126685
0.0,86,0.05,-0.004877422829883605
0.0,86,0.060000000000000005,-0.005241397760342888
0.0,86,0.06999999999999999,-0.005420386509621313
0.0,86,0.08,-0.005683483120025674
0.0,86,0.09,-0.0059739297660905315
0.0,86,0.09999999999999999,-0.0062633701253690405
0.0,86,0.11,-0.006458503389747663
0.0,86,0.12,-0.00017354023741960722
0.0,86,0.13,-0.006969698626931635
0.0,86,0.14,-0.007205674482040139
0.0,87,0.01,0.019612576651958803
0.0,87,0.02,0.019755479512484127
0.0,87,0.03,0.019830216582301108
0.0,87,0.04,0.01996391282657628
0.0,87,0.05,0.020070836646571957
0.0,87,0.060000000000000005,0.020185498475075506
0.0,87,0.06999999999999999,0.02029473178484561
0.0,87,0.08,0.020416358922921072
0.0,87,0.09,0.020474628411717318
0.0,87,0.09999999999999999,0.020615639877471663
0.0,87,0.11,0.020715047553067127
0.0,87,0.12,0.02079243953736947
0.0,87,0.13,0.020912309306555448
0.0,87,0.14,0.02096947194331721
0.0,88,0.01,0.01959965719534519
0.0,88,0.02,0.019722001569103118
0.0,88,0.03,0.019842323789365734
0.0,88,0.04,0.01996391282657628
